Date,year,month,week,X24hAverage,Ask,Bid,Last,TotalVolume,numberOfTransactions,nTweets,nNewsReuters,nNewsCryptocoin,searchInterest,nTweetsTopUser
2010-06-01,2010,6,22,NA,NA,NA,NA,NA,178,NA,NA,NA,0,NA
2010-05-31,2010,5,22,NA,NA,NA,NA,NA,207,NA,NA,NA,0,NA
2010-05-30,2010,5,22,NA,NA,NA,NA,NA,200,NA,NA,NA,0,NA
2010-05-29,2010,5,22,NA,NA,NA,NA,NA,262,NA,NA,NA,0,NA
2010-05-28,2010,5,22,NA,NA,NA,NA,NA,265,NA,NA,NA,0,NA
2010-05-27,2010,5,22,NA,NA,NA,NA,NA,278,NA,NA,NA,0,NA
2010-05-26,2010,5,21,NA,NA,NA,NA,NA,259,NA,NA,NA,0,NA
2010-05-25,2010,5,21,NA,NA,NA,NA,NA,267,NA,NA,NA,0,NA
2010-05-24,2010,5,21,NA,NA,NA,NA,NA,262,NA,NA,NA,0,NA
2010-05-23,2010,5,21,NA,NA,NA,NA,NA,300,NA,NA,NA,0,NA
2010-05-22,2010,5,21,NA,NA,NA,NA,NA,227,NA,NA,NA,0,NA
2010-05-21,2010,5,21,NA,NA,NA,NA,NA,230,NA,NA,NA,0,NA
2010-05-20,2010,5,21,NA,NA,NA,NA,NA,221,NA,NA,NA,0,NA
2010-05-19,2010,5,20,NA,NA,NA,NA,NA,212,NA,NA,NA,0,NA
2010-05-18,2010,5,20,NA,NA,NA,NA,NA,217,NA,NA,NA,0,NA
2010-05-17,2010,5,20,NA,NA,NA,NA,NA,173,NA,NA,NA,0,NA
2010-05-16,2010,5,20,NA,NA,NA,NA,NA,118,NA,NA,NA,0,NA
2010-05-15,2010,5,20,NA,NA,NA,NA,NA,138,NA,NA,NA,0,NA
2010-05-14,2010,5,20,NA,NA,NA,NA,NA,148,NA,NA,NA,0,NA
2010-05-13,2010,5,20,NA,NA,NA,NA,NA,164,NA,NA,NA,0,NA
2010-05-12,2010,5,19,NA,NA,NA,NA,NA,147,NA,NA,NA,0,NA
2010-05-11,2010,5,19,NA,NA,NA,NA,NA,138,NA,NA,NA,0,NA
2010-05-10,2010,5,19,NA,NA,NA,NA,NA,161,NA,NA,NA,0,NA
2010-05-09,2010,5,19,NA,NA,NA,NA,NA,193,NA,NA,NA,0,NA
2010-05-08,2010,5,19,NA,NA,NA,NA,NA,170,NA,NA,NA,0,NA
2010-05-07,2010,5,19,NA,NA,NA,NA,NA,166,NA,NA,NA,0,NA
2010-05-06,2010,5,19,NA,NA,NA,NA,NA,173,NA,NA,NA,0,NA
2010-05-05,2010,5,18,NA,NA,NA,NA,NA,191,NA,NA,NA,0,NA
2010-05-04,2010,5,18,NA,NA,NA,NA,NA,151,NA,NA,NA,0,NA
2010-05-03,2010,5,18,NA,NA,NA,NA,NA,186,NA,NA,NA,0,NA
2010-05-02,2010,5,18,NA,NA,NA,NA,NA,197,NA,NA,NA,0,NA
2010-05-01,2010,5,18,NA,NA,NA,NA,NA,187,NA,NA,NA,0,NA
2010-04-30,2010,4,18,NA,NA,NA,NA,NA,181,NA,NA,NA,0,NA
2010-04-29,2010,4,18,NA,NA,NA,NA,NA,197,NA,NA,NA,0,NA
2010-04-28,2010,4,17,NA,NA,NA,NA,NA,219,NA,NA,NA,0,NA
2010-04-27,2010,4,17,NA,NA,NA,NA,NA,225,NA,NA,NA,0,NA
2010-04-26,2010,4,17,NA,NA,NA,NA,NA,220,NA,NA,NA,0,NA
2010-04-25,2010,4,17,NA,NA,NA,NA,NA,210,NA,NA,NA,0,NA
2010-04-24,2010,4,17,NA,NA,NA,NA,NA,191,NA,NA,NA,0,NA
2010-04-23,2010,4,17,NA,NA,NA,NA,NA,198,NA,NA,NA,0,NA
2010-04-22,2010,4,17,NA,NA,NA,NA,NA,210,NA,NA,NA,0,NA
2010-04-21,2010,4,16,NA,NA,NA,NA,NA,251,NA,NA,NA,0,NA
2010-04-20,2010,4,16,NA,NA,NA,NA,NA,242,NA,NA,NA,0,NA
2010-04-19,2010,4,16,NA,NA,NA,NA,NA,2296,NA,NA,NA,0,NA
2010-04-18,2010,4,16,NA,NA,NA,NA,NA,1337,NA,NA,NA,0,NA
2010-04-17,2010,4,16,NA,NA,NA,NA,NA,242,NA,NA,NA,0,NA
2010-04-16,2010,4,16,NA,NA,NA,NA,NA,234,NA,NA,NA,0,NA
2010-04-15,2010,4,16,NA,NA,NA,NA,NA,287,NA,NA,NA,0,NA
2010-04-14,2010,4,15,NA,NA,NA,NA,NA,230,NA,NA,NA,0,NA
2010-04-13,2010,4,15,NA,NA,NA,NA,NA,190,NA,NA,NA,0,NA
2010-04-12,2010,4,15,NA,NA,NA,NA,NA,270,NA,NA,NA,0,NA
2010-04-11,2010,4,15,NA,NA,NA,NA,NA,271,NA,NA,NA,0,NA
2010-04-10,2010,4,15,NA,NA,NA,NA,NA,294,NA,NA,NA,0,NA
2010-04-09,2010,4,15,NA,NA,NA,NA,NA,189,NA,NA,NA,0,NA
2010-04-08,2010,4,15,NA,NA,NA,NA,NA,208,NA,NA,NA,0,NA
2010-04-07,2010,4,14,NA,NA,NA,NA,NA,207,NA,NA,NA,0,NA
2010-04-06,2010,4,14,NA,NA,NA,NA,NA,175,NA,NA,NA,0,NA
2010-04-05,2010,4,14,NA,NA,NA,NA,NA,179,NA,NA,NA,0,NA
2010-04-04,2010,4,14,NA,NA,NA,NA,NA,175,NA,NA,NA,0,NA
2010-04-03,2010,4,14,NA,NA,NA,NA,NA,171,NA,NA,NA,0,NA
2010-04-02,2010,4,14,NA,NA,NA,NA,NA,155,NA,NA,NA,0,NA
2010-04-01,2010,4,14,NA,NA,NA,NA,NA,198,NA,NA,NA,0,NA
2010-03-31,2010,3,13,NA,NA,NA,NA,NA,213,NA,NA,NA,0,NA
2010-03-30,2010,3,13,NA,NA,NA,NA,NA,217,NA,NA,NA,0,NA
2010-03-29,2010,3,13,NA,NA,NA,NA,NA,205,NA,NA,NA,0,NA
2010-03-28,2010,3,13,NA,NA,NA,NA,NA,198,NA,NA,NA,0,NA
2010-03-27,2010,3,13,NA,NA,NA,NA,NA,182,NA,NA,NA,0,NA
2010-03-26,2010,3,13,NA,NA,NA,NA,NA,213,NA,NA,NA,0,NA
2010-03-25,2010,3,13,NA,NA,NA,NA,NA,197,NA,NA,NA,0,NA
2010-03-24,2010,3,12,NA,NA,NA,NA,NA,187,NA,NA,NA,0,NA
2010-03-23,2010,3,12,NA,NA,NA,NA,NA,215,NA,NA,NA,0,NA
2010-03-22,2010,3,12,NA,NA,NA,NA,NA,186,NA,NA,NA,0,NA
2010-03-21,2010,3,12,NA,NA,NA,NA,NA,191,NA,NA,NA,0,NA
2010-03-20,2010,3,12,NA,NA,NA,NA,NA,203,NA,NA,NA,0,NA
2010-03-19,2010,3,12,NA,NA,NA,NA,NA,144,NA,NA,NA,0,NA
2010-03-18,2010,3,12,NA,NA,NA,NA,NA,161,NA,NA,NA,0,NA
2010-03-17,2010,3,11,NA,NA,NA,NA,NA,127,NA,NA,NA,0,NA
2010-03-16,2010,3,11,NA,NA,NA,NA,NA,138,NA,NA,NA,0,NA
2010-03-15,2010,3,11,NA,NA,NA,NA,NA,128,NA,NA,NA,0,NA
2010-03-14,2010,3,11,NA,NA,NA,NA,NA,127,NA,NA,NA,0,NA
2010-03-13,2010,3,11,NA,NA,NA,NA,NA,160,NA,NA,NA,0,NA
2010-03-12,2010,3,11,NA,NA,NA,NA,NA,119,NA,NA,NA,0,NA
2010-03-11,2010,3,11,NA,NA,NA,NA,NA,154,NA,NA,NA,0,NA
2010-03-10,2010,3,10,NA,NA,NA,NA,NA,152,NA,NA,NA,0,NA
2010-03-09,2010,3,10,NA,NA,NA,NA,NA,149,NA,NA,NA,0,NA
2010-03-08,2010,3,10,NA,NA,NA,NA,NA,141,NA,NA,NA,0,NA
2010-03-07,2010,3,10,NA,NA,NA,NA,NA,178,NA,NA,NA,0,NA
2010-03-06,2010,3,10,NA,NA,NA,NA,NA,188,NA,NA,NA,0,NA
2010-03-05,2010,3,10,NA,NA,NA,NA,NA,178,NA,NA,NA,0,NA
2010-03-04,2010,3,10,NA,NA,NA,NA,NA,187,NA,NA,NA,0,NA
2010-03-03,2010,3,9,NA,NA,NA,NA,NA,151,NA,NA,NA,0,NA
2010-03-02,2010,3,9,NA,NA,NA,NA,NA,204,NA,NA,NA,0,NA
2010-03-01,2010,3,9,NA,NA,NA,NA,NA,187,NA,NA,NA,0,NA
2010-02-28,2010,2,9,NA,NA,NA,NA,NA,165,NA,NA,NA,0,NA
2010-02-27,2010,2,9,NA,NA,NA,NA,NA,176,NA,NA,NA,0,NA
2010-02-26,2010,2,9,NA,NA,NA,NA,NA,176,NA,NA,NA,0,NA
2010-02-25,2010,2,9,NA,NA,NA,NA,NA,150,NA,NA,NA,0,NA
2010-02-24,2010,2,8,NA,NA,NA,NA,NA,196,NA,NA,NA,0,NA
2010-02-23,2010,2,8,NA,NA,NA,NA,NA,252,NA,NA,NA,0,NA
2010-02-22,2010,2,8,NA,NA,NA,NA,NA,261,NA,NA,NA,0,NA
2010-02-21,2010,2,8,NA,NA,NA,NA,NA,218,NA,NA,NA,0,NA
2010-02-20,2010,2,8,NA,NA,NA,NA,NA,224,NA,NA,NA,0,NA
2010-02-19,2010,2,8,NA,NA,NA,NA,NA,183,NA,NA,NA,0,NA
2010-02-18,2010,2,8,NA,NA,NA,NA,NA,235,NA,NA,NA,0,NA
2010-02-17,2010,2,7,NA,NA,NA,NA,NA,244,NA,NA,NA,0,NA
2010-02-16,2010,2,7,NA,NA,NA,NA,NA,182,NA,NA,NA,0,NA
2010-02-15,2010,2,7,NA,NA,NA,NA,NA,194,NA,NA,NA,0,NA
2010-02-14,2010,2,7,NA,NA,NA,NA,NA,215,NA,NA,NA,0,NA
2010-02-13,2010,2,7,NA,NA,NA,NA,NA,227,NA,NA,NA,0,NA
2010-02-12,2010,2,7,NA,NA,NA,NA,NA,193,NA,NA,NA,0,NA
2010-02-11,2010,2,7,NA,NA,NA,NA,NA,181,NA,NA,NA,0,NA
2010-02-10,2010,2,6,NA,NA,NA,NA,NA,166,NA,NA,NA,0,NA
2010-02-09,2010,2,6,NA,NA,NA,NA,NA,211,NA,NA,NA,0,NA
2010-02-08,2010,2,6,NA,NA,NA,NA,NA,221,NA,NA,NA,0,NA
2010-02-07,2010,2,6,NA,NA,NA,NA,NA,210,NA,NA,NA,0,NA
2010-02-06,2010,2,6,NA,NA,NA,NA,NA,204,NA,NA,NA,0,NA
2010-02-05,2010,2,6,NA,NA,NA,NA,NA,250,NA,NA,NA,0,NA
2010-02-04,2010,2,6,NA,NA,NA,NA,NA,235,NA,NA,NA,0,NA
2010-02-03,2010,2,5,NA,NA,NA,NA,NA,246,NA,NA,NA,0,NA
2010-02-02,2010,2,5,NA,NA,NA,NA,NA,142,NA,NA,NA,0,NA
2010-02-01,2010,2,5,NA,NA,NA,NA,NA,189,NA,NA,NA,0,NA
2010-01-31,2010,1,5,NA,NA,NA,NA,NA,210,NA,NA,NA,0,NA
2010-01-30,2010,1,5,NA,NA,NA,NA,NA,183,NA,NA,NA,0,NA
2010-01-29,2010,1,5,NA,NA,NA,NA,NA,195,NA,NA,NA,0,NA
2010-01-28,2010,1,5,NA,NA,NA,NA,NA,176,NA,NA,NA,0,NA
2010-01-27,2010,1,4,NA,NA,NA,NA,NA,178,NA,NA,NA,0,NA
2010-01-26,2010,1,4,NA,NA,NA,NA,NA,208,NA,NA,NA,0,NA
2010-01-25,2010,1,4,NA,NA,NA,NA,NA,207,NA,NA,NA,0,NA
2010-01-24,2010,1,4,NA,NA,NA,NA,NA,148,NA,NA,NA,0,NA
2010-01-23,2010,1,4,NA,NA,NA,NA,NA,152,NA,NA,NA,0,NA
2010-01-22,2010,1,4,NA,NA,NA,NA,NA,152,NA,NA,NA,0,NA
2010-01-21,2010,1,4,NA,NA,NA,NA,NA,187,NA,NA,NA,0,NA
2010-01-20,2010,1,3,NA,NA,NA,NA,NA,140,NA,NA,NA,0,NA
2010-01-19,2010,1,3,NA,NA,NA,NA,NA,120,NA,NA,NA,0,NA
2010-01-18,2010,1,3,NA,NA,NA,NA,NA,130,NA,NA,NA,0,NA
2010-01-17,2010,1,3,NA,NA,NA,NA,NA,124,NA,NA,NA,0,NA
2010-01-16,2010,1,3,NA,NA,NA,NA,NA,135,NA,NA,NA,0,NA
2010-01-15,2010,1,3,NA,NA,NA,NA,NA,137,NA,NA,NA,0,NA
2010-01-14,2010,1,3,NA,NA,NA,NA,NA,159,NA,NA,NA,0,NA
2010-01-13,2010,1,2,NA,NA,NA,NA,NA,160,NA,NA,NA,0,NA
2010-01-12,2010,1,2,NA,NA,NA,NA,NA,168,NA,NA,NA,0,NA
2010-01-11,2010,1,2,NA,NA,NA,NA,NA,154,NA,NA,NA,0,NA
2010-01-10,2010,1,2,NA,NA,NA,NA,NA,191,NA,NA,NA,0,NA
2010-01-09,2010,1,2,NA,NA,NA,NA,NA,148,NA,NA,NA,0,NA
2010-01-08,2010,1,2,NA,NA,NA,NA,NA,150,NA,NA,NA,0,NA
2010-01-07,2010,1,2,NA,NA,NA,NA,NA,159,NA,NA,NA,0,NA
2010-01-06,2010,1,1,NA,NA,NA,NA,NA,158,NA,NA,NA,0,NA
2010-01-05,2010,1,1,NA,NA,NA,NA,NA,208,NA,NA,NA,0,NA
2010-01-04,2010,1,1,NA,NA,NA,NA,NA,192,NA,NA,NA,0,NA
2010-01-03,2010,1,1,NA,NA,NA,NA,NA,163,NA,NA,NA,0,NA
2010-01-02,2010,1,1,NA,NA,NA,NA,NA,132,NA,NA,NA,0,NA
2010-01-01,2010,1,1,NA,NA,NA,NA,NA,119,NA,NA,NA,0,NA
2009-12-31,2009,12,53,NA,NA,NA,NA,NA,150,NA,NA,NA,NA,NA
2009-12-30,2009,12,53,NA,NA,NA,NA,NA,156,NA,NA,NA,NA,NA
2009-12-29,2009,12,52,NA,NA,NA,NA,NA,164,NA,NA,NA,0,NA
2009-12-28,2009,12,52,NA,NA,NA,NA,NA,138,NA,NA,NA,0,NA
2009-12-27,2009,12,52,NA,NA,NA,NA,NA,170,NA,NA,NA,0,NA
2009-12-26,2009,12,52,NA,NA,NA,NA,NA,159,NA,NA,NA,0,NA
2009-12-25,2009,12,52,NA,NA,NA,NA,NA,158,NA,NA,NA,0,NA
2009-12-24,2009,12,52,NA,NA,NA,NA,NA,144,NA,NA,NA,0,NA
2009-12-23,2009,12,52,NA,NA,NA,NA,NA,169,NA,NA,NA,0,NA
2009-12-22,2009,12,51,NA,NA,NA,NA,NA,152,NA,NA,NA,0,NA
2009-12-21,2009,12,51,NA,NA,NA,NA,NA,188,NA,NA,NA,0,NA
2009-12-20,2009,12,51,NA,NA,NA,NA,NA,175,NA,NA,NA,0,NA
2009-12-19,2009,12,51,NA,NA,NA,NA,NA,225,NA,NA,NA,0,NA
2009-12-18,2009,12,51,NA,NA,NA,NA,NA,201,NA,NA,NA,0,NA
2009-12-17,2009,12,51,NA,NA,NA,NA,NA,163,NA,NA,NA,0,NA
2009-12-16,2009,12,51,NA,NA,NA,NA,NA,121,NA,NA,NA,0,NA
2009-12-15,2009,12,50,NA,NA,NA,NA,NA,117,NA,NA,NA,0,NA
2009-12-14,2009,12,50,NA,NA,NA,NA,NA,113,NA,NA,NA,0,NA
2009-12-13,2009,12,50,NA,NA,NA,NA,NA,104,NA,NA,NA,0,NA
2009-12-12,2009,12,50,NA,NA,NA,NA,NA,103,NA,NA,NA,0,NA
2009-12-11,2009,12,50,NA,NA,NA,NA,NA,125,NA,NA,NA,0,NA
2009-12-10,2009,12,50,NA,NA,NA,NA,NA,106,NA,NA,NA,0,NA
2009-12-09,2009,12,50,NA,NA,NA,NA,NA,104,NA,NA,NA,0,NA
2009-12-08,2009,12,49,NA,NA,NA,NA,NA,121,NA,NA,NA,0,NA
2009-12-07,2009,12,49,NA,NA,NA,NA,NA,94,NA,NA,NA,0,NA
2009-12-06,2009,12,49,NA,NA,NA,NA,NA,108,NA,NA,NA,0,NA
2009-12-05,2009,12,49,NA,NA,NA,NA,NA,52,NA,NA,NA,0,NA
2009-12-04,2009,12,49,NA,NA,NA,NA,NA,49,NA,NA,NA,0,NA
2009-12-03,2009,12,49,NA,NA,NA,NA,NA,85,NA,NA,NA,0,NA
2009-12-02,2009,12,49,NA,NA,NA,NA,NA,99,NA,NA,NA,0,NA
2009-12-01,2009,12,48,NA,NA,NA,NA,NA,66,NA,NA,NA,0,NA
2009-11-30,2009,11,48,NA,NA,NA,NA,NA,74,NA,NA,NA,0,NA
2009-11-29,2009,11,48,NA,NA,NA,NA,NA,58,NA,NA,NA,0,NA
2009-11-28,2009,11,48,NA,NA,NA,NA,NA,78,NA,NA,NA,0,NA
2009-11-27,2009,11,48,NA,NA,NA,NA,NA,75,NA,NA,NA,0,NA
2009-11-26,2009,11,48,NA,NA,NA,NA,NA,78,NA,NA,NA,0,NA
2009-11-25,2009,11,48,NA,NA,NA,NA,NA,85,NA,NA,NA,0,NA
2009-11-24,2009,11,47,NA,NA,NA,NA,NA,102,NA,NA,NA,0,NA
2009-11-23,2009,11,47,NA,NA,NA,NA,NA,96,NA,NA,NA,0,NA
2009-11-22,2009,11,47,NA,NA,NA,NA,NA,100,NA,NA,NA,0,NA
2009-11-21,2009,11,47,NA,NA,NA,NA,NA,77,NA,NA,NA,0,NA
2009-11-20,2009,11,47,NA,NA,NA,NA,NA,84,NA,NA,NA,0,NA
2009-11-19,2009,11,47,NA,NA,NA,NA,NA,73,NA,NA,NA,0,NA
2009-11-18,2009,11,47,NA,NA,NA,NA,NA,79,NA,NA,NA,0,NA
2009-11-17,2009,11,46,NA,NA,NA,NA,NA,91,NA,NA,NA,0,NA
2009-11-16,2009,11,46,NA,NA,NA,NA,NA,100,NA,NA,NA,0,NA
2009-11-15,2009,11,46,NA,NA,NA,NA,NA,96,NA,NA,NA,0,NA
2009-11-14,2009,11,46,NA,NA,NA,NA,NA,83,NA,NA,NA,0,NA
2009-11-13,2009,11,46,NA,NA,NA,NA,NA,73,NA,NA,NA,0,NA
2009-11-12,2009,11,46,NA,NA,NA,NA,NA,70,NA,NA,NA,0,NA
2009-11-11,2009,11,46,NA,NA,NA,NA,NA,78,NA,NA,NA,0,NA
2009-11-10,2009,11,45,NA,NA,NA,NA,NA,71,NA,NA,NA,0,NA
2009-11-09,2009,11,45,NA,NA,NA,NA,NA,65,NA,NA,NA,0,NA
2009-11-08,2009,11,45,NA,NA,NA,NA,NA,70,NA,NA,NA,0,NA
2009-11-07,2009,11,45,NA,NA,NA,NA,NA,76,NA,NA,NA,0,NA
2009-11-06,2009,11,45,NA,NA,NA,NA,NA,49,NA,NA,NA,0,NA
2009-11-05,2009,11,45,NA,NA,NA,NA,NA,65,NA,NA,NA,0,NA
2009-11-04,2009,11,45,NA,NA,NA,NA,NA,62,NA,NA,NA,0,NA
2009-11-03,2009,11,44,NA,NA,NA,NA,NA,57,NA,NA,NA,0,NA
2009-11-02,2009,11,44,NA,NA,NA,NA,NA,33,NA,NA,NA,0,NA
2009-11-01,2009,11,44,NA,NA,NA,NA,NA,30,NA,NA,NA,0,NA
2009-10-31,2009,10,44,NA,NA,NA,NA,NA,45,NA,NA,NA,0,NA
2009-10-30,2009,10,44,NA,NA,NA,NA,NA,62,NA,NA,NA,0,NA
2009-10-29,2009,10,44,NA,NA,NA,NA,NA,51,NA,NA,NA,0,NA
2009-10-28,2009,10,44,NA,NA,NA,NA,NA,64,NA,NA,NA,0,NA
2009-10-27,2009,10,43,NA,NA,NA,NA,NA,67,NA,NA,NA,0,NA
2009-10-26,2009,10,43,NA,NA,NA,NA,NA,65,NA,NA,NA,0,NA
2009-10-25,2009,10,43,NA,NA,NA,NA,NA,74,NA,NA,NA,0,NA
2009-10-24,2009,10,43,NA,NA,NA,NA,NA,75,NA,NA,NA,0,NA
2009-10-23,2009,10,43,NA,NA,NA,NA,NA,87,NA,NA,NA,0,NA
2009-10-22,2009,10,43,NA,NA,NA,NA,NA,88,NA,NA,NA,0,NA
2009-10-21,2009,10,43,NA,NA,NA,NA,NA,84,NA,NA,NA,0,NA
2009-10-20,2009,10,42,NA,NA,NA,NA,NA,111,NA,NA,NA,0,NA
2009-10-19,2009,10,42,NA,NA,NA,NA,NA,99,NA,NA,NA,0,NA
2009-10-18,2009,10,42,NA,NA,NA,NA,NA,65,NA,NA,NA,0,NA
2009-10-17,2009,10,42,NA,NA,NA,NA,NA,55,NA,NA,NA,0,NA
2009-10-16,2009,10,42,NA,NA,NA,NA,NA,66,NA,NA,NA,0,NA
2009-10-15,2009,10,42,NA,NA,NA,NA,NA,85,NA,NA,NA,0,NA
2009-10-14,2009,10,42,NA,NA,NA,NA,NA,56,NA,NA,NA,0,NA
2009-10-13,2009,10,41,NA,NA,NA,NA,NA,51,NA,NA,NA,0,NA
2009-10-12,2009,10,41,NA,NA,NA,NA,NA,63,NA,NA,NA,0,NA
2009-10-11,2009,10,41,NA,NA,NA,NA,NA,79,NA,NA,NA,0,NA
2009-10-10,2009,10,41,NA,NA,NA,NA,NA,77,NA,NA,NA,0,NA
2009-10-09,2009,10,41,NA,NA,NA,NA,NA,78,NA,NA,NA,0,NA
2009-10-08,2009,10,41,NA,NA,NA,NA,NA,70,NA,NA,NA,0,NA
2009-10-07,2009,10,41,NA,NA,NA,NA,NA,51,NA,NA,NA,0,NA
2009-10-06,2009,10,40,NA,NA,NA,NA,NA,43,NA,NA,NA,0,NA
2009-10-05,2009,10,40,NA,NA,NA,NA,NA,58,NA,NA,NA,0,NA
2009-10-04,2009,10,40,NA,NA,NA,NA,NA,61,NA,NA,NA,0,NA
2009-10-03,2009,10,40,NA,NA,NA,NA,NA,58,NA,NA,NA,0,NA
2009-10-02,2009,10,40,NA,NA,NA,NA,NA,76,NA,NA,NA,0,NA
2009-10-01,2009,10,40,NA,NA,NA,NA,NA,85,NA,NA,NA,0,NA
2009-09-30,2009,9,40,NA,NA,NA,NA,NA,87,NA,NA,NA,0,NA
2009-09-29,2009,9,39,NA,NA,NA,NA,NA,85,NA,NA,NA,0,NA
2009-09-28,2009,9,39,NA,NA,NA,NA,NA,88,NA,NA,NA,0,NA
2009-09-27,2009,9,39,NA,NA,NA,NA,NA,90,NA,NA,NA,0,NA
2009-09-26,2009,9,39,NA,NA,NA,NA,NA,94,NA,NA,NA,0,NA
2009-09-25,2009,9,39,NA,NA,NA,NA,NA,102,NA,NA,NA,0,NA
2009-09-24,2009,9,39,NA,NA,NA,NA,NA,82,NA,NA,NA,0,NA
2009-09-23,2009,9,39,NA,NA,NA,NA,NA,28,NA,NA,NA,0,NA
2009-09-22,2009,9,38,NA,NA,NA,NA,NA,35,NA,NA,NA,0,NA
2009-09-21,2009,9,38,NA,NA,NA,NA,NA,74,NA,NA,NA,0,NA
2009-09-20,2009,9,38,NA,NA,NA,NA,NA,79,NA,NA,NA,0,NA
2009-09-19,2009,9,38,NA,NA,NA,NA,NA,71,NA,NA,NA,0,NA
2009-09-18,2009,9,38,NA,NA,NA,NA,NA,81,NA,NA,NA,0,NA
2009-09-17,2009,9,38,NA,NA,NA,NA,NA,84,NA,NA,NA,0,NA
2009-09-16,2009,9,38,NA,NA,NA,NA,NA,59,NA,NA,NA,0,NA
2009-09-15,2009,9,37,NA,NA,NA,NA,NA,56,NA,NA,NA,0,NA
2009-09-14,2009,9,37,NA,NA,NA,NA,NA,81,NA,NA,NA,0,NA
2009-09-13,2009,9,37,NA,NA,NA,NA,NA,70,NA,NA,NA,0,NA
2009-09-12,2009,9,37,NA,NA,NA,NA,NA,71,NA,NA,NA,0,NA
2009-09-11,2009,9,37,NA,NA,NA,NA,NA,68,NA,NA,NA,0,NA
2009-09-10,2009,9,37,NA,NA,NA,NA,NA,61,NA,NA,NA,0,NA
2009-09-09,2009,9,37,NA,NA,NA,NA,NA,58,NA,NA,NA,0,NA
2009-09-08,2009,9,36,NA,NA,NA,NA,NA,66,NA,NA,NA,0,NA
2009-09-07,2009,9,36,NA,NA,NA,NA,NA,79,NA,NA,NA,0,NA
2009-09-06,2009,9,36,NA,NA,NA,NA,NA,72,NA,NA,NA,0,NA
2009-09-05,2009,9,36,NA,NA,NA,NA,NA,71,NA,NA,NA,0,NA
2009-09-04,2009,9,36,NA,NA,NA,NA,NA,63,NA,NA,NA,0,NA
2009-09-03,2009,9,36,NA,NA,NA,NA,NA,61,NA,NA,NA,0,NA
2009-09-02,2009,9,36,NA,NA,NA,NA,NA,68,NA,NA,NA,0,NA
2009-09-01,2009,9,35,NA,NA,NA,NA,NA,79,NA,NA,NA,0,NA
2009-08-31,2009,8,35,NA,NA,NA,NA,NA,95,NA,NA,NA,0,NA
2009-08-30,2009,8,35,NA,NA,NA,NA,NA,91,NA,NA,NA,0,NA
2009-08-29,2009,8,35,NA,NA,NA,NA,NA,83,NA,NA,NA,0,NA
2009-08-28,2009,8,35,NA,NA,NA,NA,NA,64,NA,NA,NA,0,NA
2009-08-27,2009,8,35,NA,NA,NA,NA,NA,33,NA,NA,NA,0,NA
2009-08-26,2009,8,35,NA,NA,NA,NA,NA,42,NA,NA,NA,0,NA
2009-08-25,2009,8,34,NA,NA,NA,NA,NA,55,NA,NA,NA,0,NA
2009-08-24,2009,8,34,NA,NA,NA,NA,NA,8,NA,NA,NA,0,NA
2009-08-23,2009,8,34,NA,NA,NA,NA,NA,12,NA,NA,NA,0,NA
2009-08-22,2009,8,34,NA,NA,NA,NA,NA,8,NA,NA,NA,0,NA
2009-08-21,2009,8,34,NA,NA,NA,NA,NA,16,NA,NA,NA,0,NA
2009-08-20,2009,8,34,NA,NA,NA,NA,NA,24,NA,NA,NA,0,NA
2009-08-19,2009,8,34,NA,NA,NA,NA,NA,15,NA,NA,NA,0,NA
2009-08-18,2009,8,33,NA,NA,NA,NA,NA,9,NA,NA,NA,0,NA
2009-08-17,2009,8,33,NA,NA,NA,NA,NA,17,NA,NA,NA,0,NA
2009-08-16,2009,8,33,NA,NA,NA,NA,NA,25,NA,NA,NA,0,NA
2009-08-15,2009,8,33,NA,NA,NA,NA,NA,34,NA,NA,NA,0,NA
2009-08-14,2009,8,33,NA,NA,NA,NA,NA,65,NA,NA,NA,0,NA
2009-08-13,2009,8,33,NA,NA,NA,NA,NA,81,NA,NA,NA,0,NA
2009-08-12,2009,8,33,NA,NA,NA,NA,NA,68,NA,NA,NA,0,NA
2009-08-11,2009,8,32,NA,NA,NA,NA,NA,67,NA,NA,NA,0,NA
2009-08-10,2009,8,32,NA,NA,NA,NA,NA,82,NA,NA,NA,0,NA
2009-08-09,2009,8,32,NA,NA,NA,NA,NA,98,NA,NA,NA,0,NA
2009-08-08,2009,8,32,NA,NA,NA,NA,NA,83,NA,NA,NA,0,NA
2009-08-07,2009,8,32,NA,NA,NA,NA,NA,74,NA,NA,NA,0,NA
2009-08-06,2009,8,32,NA,NA,NA,NA,NA,96,NA,NA,NA,0,NA
2009-08-05,2009,8,32,NA,NA,NA,NA,NA,91,NA,NA,NA,0,NA
2009-08-04,2009,8,31,NA,NA,NA,NA,NA,58,NA,NA,NA,0,NA
2009-08-03,2009,8,31,NA,NA,NA,NA,NA,15,NA,NA,NA,0,NA
2009-08-02,2009,8,31,NA,NA,NA,NA,NA,30,NA,NA,NA,0,NA
2009-08-01,2009,8,31,NA,NA,NA,NA,NA,23,NA,NA,NA,0,NA
2009-07-31,2009,7,31,NA,NA,NA,NA,NA,12,NA,NA,NA,0,NA
2009-07-30,2009,7,31,NA,NA,NA,NA,NA,16,NA,NA,NA,0,NA
2009-07-29,2009,7,31,NA,NA,NA,NA,NA,32,NA,NA,NA,0,NA
2009-07-28,2009,7,30,NA,NA,NA,NA,NA,44,NA,NA,NA,0,NA
